visit_id,visit_name,visit_lat,visit_lon,demand
0,Depot,45.734358,4.868937,0
1,V1,45.740048,4.899132,22
2,V2,45.751647,4.862224,5
3,V3,45.727844,4.846383,17
4,V4,45.750848,4.899175,22
5,V5,45.740933,4.897988,12
6,V6,45.750127,4.841535,19
7,V7,45.746353,4.852685,18
8,V8,45.760671,4.89649,9
9,V9,45.738295,4.849383,15
10,V10,45.752619,4.869669,12
11,V11,45.728566,4.851043,23
12,V12,45.735915,4.828022,24
13,V13,45.752447,4.901791,7
14,V14,45.740886,4.862501,23
15,V15,45.748921,4.87852,9
16,V16,45.747994,4.840903,13
17,V17,45.751484,4.896873,14
18,V18,45.756645,4.836972,12
19,V19,45.739881,4.895409,18
20,V20,45.736203,4.875993,11
21,V21,45.751061,4.890343,12
22,V22,45.763189,4.84717,13
23,V23,45.749656,4.831184,17
24,V24,45.741389,4.86326,21
25,V25,45.737726,4.833504,10
26,V26,45.74624,4.839328,18
27,V27,45.731021,4.845411,19
28,V28,45.749909,4.901654,24
29,V29,45.760681,4.845938,15
30,V30,45.769679,4.867714,19
31,V31,45.770253,4.838527,15
32,V32,45.74735,4.866009,14
33,V33,45.761082,4.845444,11
34,V34,45.728909,4.833764,17
35,V35,45.748668,4.880578,10
36,V36,45.731043,4.831118,7
37,V37,45.770124,4.882198,9
38,V38,45.732098,4.87926,23
39,V39,45.730724,4.872494,14
40,V40,45.731963,4.876209,5
41,V41,45.732282,4.843359,9
42,V42,45.7397,4.83986,6
43,V43,45.743635,4.829989,15
44,V44,45.749471,4.869201,22
45,V45,45.757354,4.886276,12
46,V46,45.730091,4.852689,15
47,V47,45.752804,4.859634,17
48,V48,45.761062,4.877715,14
49,V49,45.737083,4.879426,24
50,V50,45.732054,4.881416,22
51,V51,45.746201,4.870035,19
52,V52,45.73978,4.867956,15
53,V53,45.739505,4.842394,18
54,V54,45.752955,4.856504,6
55,V55,45.759906,4.838952,17
56,V56,45.755144,4.900539,19
57,V57,45.759444,4.835403,24
58,V58,45.731518,4.830727,7
59,V59,45.750803,4.855253,13
60,V60,45.763039,4.880333,16
61,V61,45.743804,4.867201,19
62,V62,45.76341,4.881867,16
63,V63,45.732476,4.856653,8
64,V64,45.742051,4.888201,19
65,V65,45.746702,4.845212,20
66,V66,45.738865,4.880062,18
67,V67,45.737485,4.889087,18
68,V68,45.753573,4.841192,22
69,V69,45.763828,4.830973,15
70,V70,45.761626,4.893838,22
71,V71,45.758303,4.872411,8
72,V72,45.750843,4.892462,6
73,V73,45.741529,4.893438,24
74,V74,45.766751,4.888065,20
75,V75,45.762178,4.890211,17
76,V76,45.740601,4.86605,19
77,V77,45.755722,4.889407,6
78,V78,45.745175,4.894163,9
79,V79,45.766055,4.833268,6
80,V80,45.738863,4.862528,23
81,V81,45.75842,4.88078,12
82,V82,45.732507,4.882473,15
83,V83,45.747562,4.851632,8
