visit_id,visit_name,visit_lat,visit_lon,demand
0,Depot,45.7300101,4.859077,0
1,V1,45.763507,4.881304,12
2,V2,45.755026,4.897854,19
3,V3,45.733512,4.889521,9
4,V4,45.757586,4.830661,22
5,V5,45.728201,4.838702,10
6,V6,45.757591,4.875915,23
7,V7,45.764821,4.901771,6
8,V8,45.735011,4.89793,21
9,V9,45.748001,4.831084,14
10,V10,45.754146,4.847913,22
11,V11,45.733237,4.859607,16
12,V12,45.760205,4.891736,14
13,V13,45.764902,4.838141,9
14,V14,45.7499,4.882044,18
15,V15,45.747246,4.882577,5
16,V16,45.759895,4.830692,15
17,V17,45.733662,4.846402,22
18,V18,45.767533,4.842851,20
19,V19,45.738332,4.890435,8
20,V20,45.770221,4.849387,18
21,V21,45.744811,4.842612,22
22,V22,45.757944,4.89209,6
23,V23,45.770361,4.831762,15
24,V24,45.759667,4.894695,12
25,V25,45.750595,4.858932,8
26,V26,45.736645,4.897761,11
27,V27,45.760999,4.851583,6
28,V28,45.729218,4.868771,10
29,V29,45.729565,4.900153,13
30,V30,45.732582,4.863489,15
31,V31,45.763999,4.877551,7
32,V32,45.737396,4.854386,13
33,V33,45.753915,4.875396,15
34,V34,45.762296,4.870978,24
35,V35,45.738136,4.842562,21
36,V36,45.733363,4.890929,13
37,V37,45.768554,4.856041,14
38,V38,45.73834,4.885922,19
39,V39,45.753354,4.854675,23
40,V40,45.754038,4.898958,6
41,V41,45.765905,4.899009,8
42,V42,45.754398,4.845876,17
43,V43,45.750021,4.834211,22
44,V44,45.728911,4.840967,6
45,V45,45.749596,4.896544,12
46,V46,45.741564,4.887142,7
47,V47,45.7564,4.855329,17
48,V48,45.751535,4.845369,20
49,V49,45.752676,4.875722,6
50,V50,45.740243,4.834456,7
51,V51,45.743724,4.843219,13
52,V52,45.73386,4.895685,14
53,V53,45.732066,4.86438,8
54,V54,45.767169,4.896994,10
55,V55,45.739462,4.841879,23
56,V56,45.751749,4.853795,6
57,V57,45.740949,4.846307,6
58,V58,45.746315,4.87566,6
59,V59,45.761671,4.886957,5
60,V60,45.742923,4.862309,7
61,V61,45.745095,4.829047,12
62,V62,45.764896,4.880436,10
63,V63,45.7554,4.834283,9
64,V64,45.764642,4.901115,12
65,V65,45.757777,4.839579,10
66,V66,45.741404,4.845989,20
67,V67,45.744122,4.891341,12
68,V68,45.740552,4.897567,11
69,V69,45.768605,4.863939,13
70,V70,45.73445,4.886146,18
71,V71,45.757295,4.846812,15
72,V72,45.75116,4.883847,9
73,V73,45.732178,4.886422,11
74,V74,45.728623,4.83145,8
75,V75,45.753256,4.874473,24
76,V76,45.763668,4.848226,6
77,V77,45.751741,4.873957,9
78,V78,45.738027,4.83497,11
79,V79,45.73146,4.851891,13
80,V80,45.7337,4.880036,14
81,V81,45.753896,4.855179,12
82,V82,45.754607,4.898684,7
83,V83,45.753298,4.885427,10
84,V84,45.76128,4.901144,9
85,V85,45.72907,4.900861,9
86,V86,45.734003,4.869856,16
87,V87,45.731234,4.858409,24
88,V88,45.739758,4.880382,14
89,V89,45.765663,4.837401,7
90,V90,45.745536,4.899307,23
91,V91,45.753367,4.885115,7
92,V92,45.734864,4.838968,14
93,V93,45.767279,4.890714,10
94,V94,45.73017,4.882685,9
95,V95,45.763873,4.894216,6
96,V96,45.750725,4.860636,5
97,V97,45.740204,4.883429,24
98,V98,45.730627,4.834629,17
99,V99,45.760171,4.887968,10
100,V100,45.744223,4.83634,12
101,V101,45.7515,4.838154,15
102,V102,45.734325,4.88322,10
103,V103,45.753357,4.879088,18
104,V104,45.735662,4.846593,13
105,V105,45.745715,4.884409,10
106,V106,45.75458,4.846903,24
107,V107,45.75161,4.853471,12
108,V108,45.748629,4.878772,8
109,V109,45.754753,4.828683,11
110,V110,45.769346,4.850785,9
111,V111,45.735684,4.894599,15
112,V112,45.748497,4.86528,19
113,V113,45.735748,4.888575,9
114,V114,45.742864,4.84171,19
115,V115,45.749992,4.871112,22
116,V116,45.760833,4.860568,11
117,V117,45.749372,4.837803,5
118,V118,45.739668,4.898615,20
119,V119,45.738393,4.895121,20
120,V120,45.727424,4.853732,10
121,V121,45.753795,4.833849,22
122,V122,45.757242,4.83781,13
123,V123,45.740635,4.891455,9
124,V124,45.757392,4.852242,24
125,V125,45.765236,4.840847,11
126,V126,45.761393,4.860022,24
127,V127,45.743411,4.873269,21
128,V128,45.759451,4.857178,10
129,V129,45.730958,4.857182,24
130,V130,45.760849,4.89503,9
131,V131,45.745881,4.874211,14
132,V132,45.744672,4.836627,11
133,V133,45.767952,4.879677,13
134,V134,45.751445,4.878982,5
135,V135,45.745651,4.833366,7
136,V136,45.740282,4.836206,20
137,V137,45.758759,4.832659,11
138,V138,45.73387,4.880646,5
139,V139,45.744965,4.881462,8
140,V140,45.764596,4.883683,21
141,V141,45.761633,4.859912,7
142,V142,45.74126,4.90022,24
143,V143,45.728563,4.859907,9
144,V144,45.741745,4.875319,22
145,V145,45.767259,4.854628,7
146,V146,45.737844,4.891707,21
147,V147,45.748361,4.848897,16
148,V148,45.737416,4.856795,22
149,V149,45.756727,4.842885,14
150,V150,45.752408,4.881936,12
